conversation_key,conversation_label,story_group,chapter_code,chapter_label,family,family_display,category,subcategory,line_count,non_empty_line_count,scene_count,speaker_keys,speaker_labels
basecamp_greywolf_beforescout_group_0070,greywolf_beforescout_group_0070,Basecamp,0070,Basecamp 0070,basecamp,Basecamp,Scene Dialogue,Basecamp,23,22,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_greywolf_beforescout_group_0080,greywolf_beforescout_group_0080,Basecamp,0080,Basecamp 0080,basecamp,Basecamp,Scene Dialogue,Basecamp,48,46,5,Global Game Track; NPC 00; NPC 01; NPC 02; Player,Global Game Track; NPC 00; NPC 01; NPC 02; Player
basecamp_greywolf_beforescout_group_0090,greywolf_beforescout_group_0090,Basecamp,0090,Basecamp 0090,basecamp,Basecamp,Scene Dialogue,Basecamp,30,28,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_greywolf_beforescout_group_0100,greywolf_beforescout_group_0100,Basecamp,0100,Basecamp 0100,basecamp,Basecamp,Scene Dialogue,Basecamp,34,32,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_scoutfrommarius_0100,scoutfrommarius_0100,Basecamp,0100,Basecamp 0100,basecamp,Basecamp,Scene Dialogue,Basecamp,11,10,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_greywolf_beforescout_group_0101,greywolf_beforescout_group_0101,Basecamp,0101,Basecamp 0101,basecamp,Basecamp,Scene Dialogue,Basecamp,5,5,1,NPC 00,NPC 00
basecamp_greywolf_beforescout_group_0110,greywolf_beforescout_group_0110,Basecamp,0110,Basecamp 0110,basecamp,Basecamp,Scene Dialogue,Basecamp,2,2,1,NPC 01,NPC 01
basecamp_greywolf_beforescout_group_0110_test,greywolf_beforescout_group_0110_test,Basecamp,0110,Basecamp 0110,basecamp,Basecamp,Scene Dialogue,Basecamp,27,27,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_greywolf_beforescout_group_0120,greywolf_beforescout_group_0120,Basecamp,0120,Basecamp 0120,basecamp,Basecamp,Scene Dialogue,Basecamp,43,38,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_greywolf_beforescout_group_0121,greywolf_beforescout_group_0121,Basecamp,0121,Basecamp 0121,basecamp,Basecamp,Scene Dialogue,Basecamp,8,8,2,NPC 00; Player,NPC 00; Player
basecamp_greywolf_beforescout_group_0130,greywolf_beforescout_group_0130,Basecamp,0130,Basecamp 0130,basecamp,Basecamp,Scene Dialogue,Basecamp,55,52,6,Global Game Track; NPC 00; NPC 01; NPC 02; NPC 03; Player,Global Game Track; NPC 00; NPC 01; NPC 02; NPC 03; Player
basecamp_greywolf_beforescout_group_0140,greywolf_beforescout_group_0140,Basecamp,0140,Basecamp 0140,basecamp,Basecamp,Scene Dialogue,Basecamp,29,27,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_rescuepailuneleader_0200,rescuepailuneleader_0200,Basecamp,0200,Basecamp 0200,basecamp,Basecamp,Scene Dialogue,Basecamp,8,8,2,NPC 00; NPC 01,NPC 00; NPC 01
basecamp_scoutfrommarius_0200,scoutfrommarius_0200,Basecamp,0200,Basecamp 0200,basecamp,Basecamp,Scene Dialogue,Basecamp,9,8,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_scoutfrommarius_0210,scoutfrommarius_0210,Basecamp,0210,Basecamp 0210,basecamp,Basecamp,Scene Dialogue,Basecamp,7,7,1,NPC 00,NPC 00
basecamp_scoutfrommarius_0220,scoutfrommarius_0220,Basecamp,0220,Basecamp 0220,basecamp,Basecamp,Scene Dialogue,Basecamp,8,8,1,NPC 00,NPC 00
basecamp_scoutfrommarius_0300,scoutfrommarius_0300,Basecamp,0300,Basecamp 0300,basecamp,Basecamp,Scene Dialogue,Basecamp,11,10,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_scoutfrommarius_0310,scoutfrommarius_0310,Basecamp,0310,Basecamp 0310,basecamp,Basecamp,Scene Dialogue,Basecamp,7,7,1,NPC 00,NPC 00
basecamp_scoutfrommarius_0320,scoutfrommarius_0320,Basecamp,0320,Basecamp 0320,basecamp,Basecamp,Scene Dialogue,Basecamp,7,7,1,NPC 00,NPC 00
basecamp_scoutfrommarius_0400,scoutfrommarius_0400,Basecamp,0400,Basecamp 0400,basecamp,Basecamp,Scene Dialogue,Basecamp,10,9,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
basecamp_scoutfrommarius_0410,scoutfrommarius_0410,Basecamp,0410,Basecamp 0410,basecamp,Basecamp,Scene Dialogue,Basecamp,7,7,1,NPC 00,NPC 00
basecamp_scoutfrommarius_0420,scoutfrommarius_0420,Basecamp,0420,Basecamp 0420,basecamp,Basecamp,Scene Dialogue,Basecamp,8,8,1,NPC 00,NPC 00
beforewar_00,00,Beforewar,00,Beforewar 00,beforewar,Beforewar,Scene Dialogue,Beforewar,32,28,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
beforewar_01,01,Beforewar,01,Beforewar 01,beforewar,Beforewar,Scene Dialogue,Beforewar,6,5,2,NPC 00; Player,NPC 00; Player
black_wall_0600_13,wall_0600_13,Black,0600,Black 0600,black,Black,Scene Dialogue,Black,12,12,1,NPC,NPC
black_wall_0900,wall_0900,Black,0900,Black 0900,black,Black,Scene Dialogue,Black,27,27,2,NPC 00; Player,NPC 00; Player
black_wall_0900_01,wall_0900_01,Black,0900,Black 0900,black,Black,Scene Dialogue,Black,13,12,2,NPC 00; Player,NPC 00; Player
black_wall_8100,wall_8100,Black,8100,Black 8100,black,Black,Scene Dialogue,Black,10,10,1,NPC 00,NPC 00
black_tower_9000,tower_9000,Black,9000,Black 9000,black,Black,Scene Dialogue,Black,14,14,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
black_tower_9100,tower_9100,Black,9100,Black 9100,black,Black,Scene Dialogue,Black,17,15,4,Boss 00; Enemy 00; Global Game Track; Narration,Boss 00; Enemy 00; Global Game Track; Narration
black_tower_9200,tower_9200,Black,9200,Black 9200,black,Black,Scene Dialogue,Black,8,6,2,Boss 00; Narration,Boss 00; Narration
black_tower_9300,tower_9300,Black,9300,Black 9300,black,Black,Scene Dialogue,Black,12,10,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
blissredknight_9000,9000,Blissredknight,9000,Blissredknight 9000,blissredknight,Blissredknight,Scene Dialogue,Blissredknight,14,12,3,Boss 00; Enemy 00; Global Game Track,Boss 00; Enemy 00; Global Game Track
blissredsentinel_9000,9000,Blissredsentinel,9000,Blissredsentinel 9000,blissredsentinel,Blissredsentinel,Scene Dialogue,Blissredsentinel,21,18,3,Boss 00; NPC 00; Narration,Boss 00; NPC 00; Narration
blissredsentinel_bossencounter_ambush,bossencounter_ambush,Blissredsentinel,,Blissredsentinel,blissredsentinel,Blissredsentinel,Scene Dialogue,Blissredsentinel,8,8,1,Boss 00,Boss 00
blood_golem_9000_new,golem_9000_new,Blood,9000,Blood 9000,blood,Blood,Scene Dialogue,Blood,18,18,2,Boss 00; Narration,Boss 00; Narration
bloodcoronation_0150,0150,Bloodcoronation,0150,Bloodcoronation 0150,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,42,42,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
bloodcoronation_0640,0640,Bloodcoronation,0640,Bloodcoronation 0640,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,13,12,3,Enemy 00; NPC 00; NPC 01,Enemy 00; NPC 00; NPC 01
bloodcoronation_1500,1500,Bloodcoronation,1500,Bloodcoronation 1500,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,4,2,2,NPC 01; Narration,NPC 01; Narration
bloodcoronation_2500,2500,Bloodcoronation,2500,Bloodcoronation 2500,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,50,29,7,Boss 00; Boss 01; Global Game Track; NPC 00; NPC 01; NPC 02; Player,Boss 00; Boss 01; Global Game Track; NPC 00; NPC 01; NPC 02; Player
bloodcoronation_3100,3100,Bloodcoronation,3100,Bloodcoronation 3100,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,32,23,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
bloodcoronation_3300,3300,Bloodcoronation,3300,Bloodcoronation 3300,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,9,4,1,Player,Player
bloodcoronation_3350,3350,Bloodcoronation,3350,Bloodcoronation 3350,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,12,6,2,Enemy 00; Player,Enemy 00; Player
bloodcoronation_3400,3400,Bloodcoronation,3400,Bloodcoronation 3400,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,14,14,2,NPC 00; Player,NPC 00; Player
bloodcoronation_3800,3800,Bloodcoronation,3800,Bloodcoronation 3800,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,1,1,1,Narration,Narration
bloodcoronation_5000,5000,Bloodcoronation,5000,Bloodcoronation 5000,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,48,30,5,Boss 00; Global Game Track; NPC 00; NPC 01; Player,Boss 00; Global Game Track; NPC 00; NPC 01; Player
bloodcoronation_5100,5100,Bloodcoronation,5100,Bloodcoronation 5100,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,35,35,5,NPC 01; NPC 02; NPC 03; NPC 04; NPC 05,NPC 01; NPC 02; NPC 03; NPC 04; NPC 05
bloodcoronation_5200,5200,Bloodcoronation,5200,Bloodcoronation 5200,bloodcoronation,Bloodcoronation,Scene Dialogue,Bloodcoronation,30,26,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
bounty_hunter_0100,hunter_0100,Bounty,0100,Bounty 0100,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
bounty_hunter_0200,hunter_0200,Bounty,0200,Bounty 0200,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
bounty_hunter_0201,hunter_0201,Bounty,0201,Bounty 0201,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
bounty_hunter_0300,hunter_0300,Bounty,0300,Bounty 0300,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
bounty_hunter_0400,hunter_0400,Bounty,0400,Bounty 0400,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
bounty_hunter_0500,hunter_0500,Bounty,0500,Bounty 0500,bounty,Bounty,Scene Dialogue,Bounty,3,3,1,NPC 00,NPC 00
caliburn_boss_0001_00,boss_0001_00,Caliburn,0001,Caliburn 0001,caliburn,Caliburn,Scene Dialogue,Caliburn,7,1,1,NPC 00,NPC 00
caliburn_boss_0300,boss_0300,Caliburn,0300,Caliburn 0300,caliburn,Caliburn,Scene Dialogue,Caliburn,50,49,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
caliburn_boss_0400,boss_0400,Caliburn,0400,Caliburn 0400,caliburn,Caliburn,Scene Dialogue,Caliburn,23,17,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
caliburn_boss_0480,boss_0480,Caliburn,0480,Caliburn 0480,caliburn,Caliburn,Scene Dialogue,Caliburn,12,12,2,Global Game Track; NPC 00,Global Game Track; NPC 00
caliburn_boss_0499_03,boss_0499_03,Caliburn,0499,Caliburn 0499,caliburn,Caliburn,Scene Dialogue,Caliburn,28,21,5,Global Game Track; NPC 00; NPC 01; Narration; Player,Global Game Track; NPC 00; NPC 01; Narration; Player
caliburn_boss_0800,boss_0800,Caliburn,0800,Caliburn 0800,caliburn,Caliburn,Scene Dialogue,Caliburn,1,1,1,NPC 00,NPC 00
caliburn_boss_1200,boss_1200,Caliburn,1200,Caliburn 1200,caliburn,Caliburn,Scene Dialogue,Caliburn,3,3,1,NPC 00,NPC 00
caliburn_boss_1300,boss_1300,Caliburn,1300,Caliburn 1300,caliburn,Caliburn,Scene Dialogue,Caliburn,16,13,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2300,boss_2300,Caliburn,2300,Caliburn 2300,caliburn,Caliburn,Scene Dialogue,Caliburn,4,2,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2400,boss_2400,Caliburn,2400,Caliburn 2400,caliburn,Caliburn,Scene Dialogue,Caliburn,5,3,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2500,boss_2500,Caliburn,2500,Caliburn 2500,caliburn,Caliburn,Scene Dialogue,Caliburn,6,4,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2600,boss_2600,Caliburn,2600,Caliburn 2600,caliburn,Caliburn,Scene Dialogue,Caliburn,5,3,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2700,boss_2700,Caliburn,2700,Caliburn 2700,caliburn,Caliburn,Scene Dialogue,Caliburn,7,3,2,NPC 00; Player,NPC 00; Player
caliburn_boss_2800,boss_2800,Caliburn,2800,Caliburn 2800,caliburn,Caliburn,Scene Dialogue,Caliburn,7,4,3,Enemy 00; NPC 00; Player,Enemy 00; NPC 00; Player
caliburn_boss_3400,boss_3400,Caliburn,3400,Caliburn 3400,caliburn,Caliburn,Scene Dialogue,Caliburn,36,35,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
caliburn_boss_3500,boss_3500,Caliburn,3500,Caliburn 3500,caliburn,Caliburn,Scene Dialogue,Caliburn,24,22,3,NPC 00; NPC 02; Player,NPC 00; NPC 02; Player
caliburn_boss_3600,boss_3600,Caliburn,3600,Caliburn 3600,caliburn,Caliburn,Scene Dialogue,Caliburn,33,30,2,NPC 00; Player,NPC 00; Player
caliburn_boss_3700,boss_3700,Caliburn,3700,Caliburn 3700,caliburn,Caliburn,Scene Dialogue,Caliburn,19,19,2,NPC 00; Player,NPC 00; Player
caliburn_boss_3800,boss_3800,Caliburn,3800,Caliburn 3800,caliburn,Caliburn,Scene Dialogue,Caliburn,53,49,4,Global Game Track; NPC 00; NPC 01; Player,Global Game Track; NPC 00; NPC 01; Player
caliburn_boss_3900,boss_3900,Caliburn,3900,Caliburn 3900,caliburn,Caliburn,Scene Dialogue,Caliburn,28,27,2,NPC 00; Player,NPC 00; Player
caliburn_9000,9000,Caliburn,9000,Caliburn 9000,caliburn,Caliburn,Scene Dialogue,Caliburn,38,22,4,Boss 00; NPC 00; NPC 01; Player,Boss 00; NPC 00; NPC 01; Player
caliburn_boss_myurdinumbra_9000,boss_myurdinumbra_9000,Caliburn,9000,Caliburn 9000,caliburn,Caliburn,Scene Dialogue,Caliburn,64,38,3,Boss 00; Global Game Track; Player,Boss 00; Global Game Track; Player
caliburn_9999,9999,Caliburn,9999,Caliburn 9999,caliburn,Caliburn,Scene Dialogue,Caliburn,55,42,5,Boss 00; Global Game Track; NPC 00; Narration; Player,Boss 00; Global Game Track; NPC 00; Narration; Player
calphadecastle_darkking_0100,darkking_0100,Calphadecastle,0100,Calphadecastle 0100,calphadecastle,Calphadecastle,Scene Dialogue,Calphadecastle,10,9,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
calphadecastle_darkking_0300,darkking_0300,Calphadecastle,0300,Calphadecastle 0300,calphadecastle,Calphadecastle,Scene Dialogue,Calphadecastle,16,16,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
carriagefence_seizure_0100,seizure_0100,Carriagefence,0100,Carriagefence 0100,carriagefence,Carriagefence,Scene Dialogue,Carriagefence,24,24,3,Global Game Track; NPC 00; NPC 01,Global Game Track; NPC 00; NPC 01
cd_minigame_race_0000,minigame_race_0000,Cd,0000,Cd 0000,cd,Cd,Scene Dialogue,Cd,12,12,1,NPC 00,NPC 00
cd_quest_documentary_tommaso_009,quest_documentary_tommaso_009,Cd,009,Cd 009,cd,Cd,Scene Dialogue,Cd,2,2,1,NPC 00,NPC 00
cd_meditation_base,meditation_base,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,1,1,1,Player,Player
cd_minigame_armwrest_base,minigame_armwrest_base,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,17,17,2,NPC 00; Player,NPC 00; Player
cd_minigame_duel,minigame_duel,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,16,15,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_duel_mainweapon,minigame_duel_mainweapon,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,15,15,2,NPC 00; NPC 01,NPC 00; NPC 01
cd_minigame_duel_pistol,minigame_duel_pistol,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,19,19,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_duel_spear,minigame_duel_spear,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,17,16,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_duel_unarmed,minigame_duel_unarmed,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,18,17,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_duel_wrestling,minigame_duel_wrestling,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,15,15,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_handwrest_base,minigame_handwrest_base,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,18,18,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
cd_minigame_rockpapersci_base,minigame_rockpapersci_base,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,18,18,2,NPC; Player,NPC; Player
cd_minigame_timeattack_base,minigame_timeattack_base,Cd,,Cd,cd,Cd,Scene Dialogue,Cd,20,19,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
circusmachine_9000,9000,Circusmachine,9000,Circusmachine 9000,circusmachine,Circusmachine,Scene Dialogue,Circusmachine,3,0,2,Boss 00; Narration,Boss 00; Narration
common_gate_entrance,gate_entrance,Common,,Common,common,Common,Scene Dialogue,Common,7,7,1,NPC 00,NPC 00
contents_wanted_her_0010,wanted_her_0010,Contents,0010,Contents 0010,contents,Contents,Scene Dialogue,Contents,8,8,1,NPC 00,NPC 00
crime_police_hernand_0200,police_hernand_0200,Crime,0200,Crime 0200,crime,Crime,Scene Dialogue,Crime,3,3,1,NPC 00,NPC 00
crimsonwingedduke_9000,9000,Crimsonwingedduke,9000,Crimsonwingedduke 9000,crimsonwingedduke,Crimsonwingedduke,Scene Dialogue,Crimsonwingedduke,37,24,5,Boss 00; Enemy 00; Global Game Track; NPC 00; Player,Boss 00; Enemy 00; Global Game Track; NPC 00; Player
crogg_bossencounter_stand,bossencounter_stand,Crogg,,Crogg,crogg,Crogg,Scene Dialogue,Crogg,13,13,2,Boss 00; Global Game Track,Boss 00; Global Game Track
crowman_boss_0200,boss_0200,Crowman,0200,Crowman 0200,crowman,Crowman,Scene Dialogue,Crowman,16,13,2,Boss 00; Player,Boss 00; Player
crowman_boss_0250,boss_0250,Crowman,0250,Crowman 0250,crowman,Crowman,Scene Dialogue,Crowman,5,5,2,Narration; Player,Narration; Player
crowman_boss_0600,boss_0600,Crowman,0600,Crowman 0600,crowman,Crowman,Scene Dialogue,Crowman,25,14,2,NPC 00; Player,NPC 00; Player
crowman_boss_1000,boss_1000,Crowman,1000,Crowman 1000,crowman,Crowman,Scene Dialogue,Crowman,17,13,5,Boss 00; Enemy 00; Global Game Track; Narration; Player,Boss 00; Enemy 00; Global Game Track; Narration; Player
crowman_boss_1000_01,boss_1000_01,Crowman,1000,Crowman 1000,crowman,Crowman,Scene Dialogue,Crowman,1,1,1,NPC 00,NPC 00
crowman_boss_3400,boss_3400,Crowman,3400,Crowman 3400,crowman,Crowman,Scene Dialogue,Crowman,34,25,2,NPC 00; Player,NPC 00; Player
crowman_boss_4000,boss_4000,Crowman,4000,Crowman 4000,crowman,Crowman,Scene Dialogue,Crowman,21,18,2,NPC 00; Player,NPC 00; Player
crowman_boss_4100,boss_4100,Crowman,4100,Crowman 4100,crowman,Crowman,Scene Dialogue,Crowman,28,22,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
crowman_9010,9010,Crowman,9010,Crowman 9010,crowman,Crowman,Scene Dialogue,Crowman,64,40,6,Boss 00; Enemy 00; Global Game Track; NPC 00; NPC 01; Player,Boss 00; Enemy 00; Global Game Track; NPC 00; NPC 01; Player
darkking_bossencounter_ambush,bossencounter_ambush,Darkking,,Darkking,darkking,Darkking,Scene Dialogue,Darkking,9,9,1,Boss 00,Boss 00
darkmoon_mount_4000,mount_4000,Darkmoon,4000,Darkmoon 4000,darkmoon,Darkmoon,Scene Dialogue,Darkmoon,8,8,1,NPC 00,NPC 00
deerking_boss_0200,boss_0200,Deerking,0200,Deerking 0200,deerking,Deerking,Scene Dialogue,Deerking,17,16,4,NPC 00; NPC 01; NPC 02; Player,NPC 00; NPC 01; NPC 02; Player
deerking_boss_0400,boss_0400,Deerking,0400,Deerking 0400,deerking,Deerking,Scene Dialogue,Deerking,30,20,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
deerking_boss_0500,boss_0500,Deerking,0500,Deerking 0500,deerking,Deerking,Scene Dialogue,Deerking,11,8,2,NPC 00; Player,NPC 00; Player
deerking_boss_1600_01,boss_1600_01,Deerking,1600,Deerking 1600,deerking,Deerking,Scene Dialogue,Deerking,2,2,1,NPC 00,NPC 00
deerking_boss_1600_04,boss_1600_04,Deerking,1600,Deerking 1600,deerking,Deerking,Scene Dialogue,Deerking,6,6,1,NPC 00,NPC 00
deerking_boss_1600_05,boss_1600_05,Deerking,1600,Deerking 1600,deerking,Deerking,Scene Dialogue,Deerking,18,18,1,NPC 00,NPC 00
deerking_boss_1600_09,boss_1600_09,Deerking,1600,Deerking 1600,deerking,Deerking,Scene Dialogue,Deerking,7,7,1,NPC 00,NPC 00
deerking_boss_2500,boss_2500,Deerking,2500,Deerking 2500,deerking,Deerking,Scene Dialogue,Deerking,14,14,3,Global Game Track; NPC 00; Player,Global Game Track; NPC 00; Player
deerking_boss_9000,boss_9000,Deerking,9000,Deerking 9000,deerking,Deerking,Scene Dialogue,Deerking,42,29,4,Boss 00; Global Game Track; Narration; Player,Boss 00; Global Game Track; Narration; Player
delesyian_1000,1000,Delesyian,1000,Delesyian 1000,delesyian,Delesyian,Scene Dialogue,Delesyian,8,8,2,NPC 00; Narration,NPC 00; Narration
delesyian_town_2400,town_2400,Delesyian,2400,Delesyian 2400,delesyian,Delesyian,Scene Dialogue,Delesyian,22,22,2,NPC 00; NPC 01,NPC 00; NPC 01
demeniss_0200,0200,Demeniss,0200,Demeniss 0200,demeniss,Demeniss,Scene Dialogue,Demeniss,19,19,2,NPC; NPC 01,NPC; NPC 01
demeniss_0200_03,0200_03,Demeniss,0200,Demeniss 0200,demeniss,Demeniss,Scene Dialogue,Demeniss,19,19,2,NPC 00; NPC 01,NPC 00; NPC 01
demeniss_circus_0200,circus_0200,Demeniss,0200,Demeniss 0200,demeniss,Demeniss,Scene Dialogue,Demeniss,6,5,2,NPC; NPC 00,NPC; NPC 00
demeniss_south_0200,south_0200,Demeniss,0200,Demeniss 0200,demeniss,Demeniss,Scene Dialogue,Demeniss,64,54,2,NPC 00; Player,NPC 00; Player
demeniss_south_0200_05,south_0200_05,Demeniss,0200,Demeniss 0200,demeniss,Demeniss,Scene Dialogue,Demeniss,2,1,2,Narration; Player,Narration; Player
demeniss_circus_0300,circus_0300,Demeniss,0300,Demeniss 0300,demeniss,Demeniss,Scene Dialogue,Demeniss,11,11,2,NPC 00; NPC 01,NPC 00; NPC 01
demeniss_circus_0400,circus_0400,Demeniss,0400,Demeniss 0400,demeniss,Demeniss,Scene Dialogue,Demeniss,12,12,1,NPC 00,NPC 00
demeniss_circus_0600,circus_0600,Demeniss,0600,Demeniss 0600,demeniss,Demeniss,Scene Dialogue,Demeniss,8,8,2,NPC 00; Player,NPC 00; Player
demeniss_south_2100,south_2100,Demeniss,2100,Demeniss 2100,demeniss,Demeniss,Scene Dialogue,Demeniss,8,8,2,NPC 00; Narration,NPC 00; Narration
demeniss_south_2100_01,south_2100_01,Demeniss,2100,Demeniss 2100,demeniss,Demeniss,Scene Dialogue,Demeniss,8,8,2,NPC 00; Narration,NPC 00; Narration
demeniss_south_2200,south_2200,Demeniss,2200,Demeniss 2200,demeniss,Demeniss,Scene Dialogue,Demeniss,8,8,2,NPC 00; Narration,NPC 00; Narration
demeniss_south_2200_01,south_2200_01,Demeniss,2200,Demeniss 2200,demeniss,Demeniss,Scene Dialogue,Demeniss,1,1,1,Narration,Narration
demeniss_south_3200_02,south_3200_02,Demeniss,3200,Demeniss 3200,demeniss,Demeniss,Scene Dialogue,Demeniss,1,1,1,Narration,Narration
demeniss_south_9000,south_9000,Demeniss,9000,Demeniss 9000,demeniss,Demeniss,Scene Dialogue,Demeniss,43,28,5,Boss 00; Global Game Track; NPC 00; Narration; Player,Boss 00; Global Game Track; NPC 00; Narration; Player
deshret_summoner_boss_9000,summoner_boss_9000,Deshret,9000,Deshret 9000,deshret,Deshret,Scene Dialogue,Deshret,1,1,1,Narration,Narration
dragon_boss_9000,boss_9000,Dragon,9000,Dragon 9000,dragon,Dragon,Scene Dialogue,Dragon,2,0,1,Player,Player
dragonarmor_00,00,Dragonarmor,00,Dragonarmor 00,dragonarmor,Dragonarmor,Scene Dialogue,Dragonarmor,1,0,1,Player,Player
dragonslayer_0100,0100,Dragonslayer,0100,Dragonslayer 0100,dragonslayer,Dragonslayer,Scene Dialogue,Dragonslayer,9,9,2,NPC 00; Player,NPC 00; Player
dragonslayer_0400,0400,Dragonslayer,0400,Dragonslayer 0400,dragonslayer,Dragonslayer,Scene Dialogue,Dragonslayer,2,2,1,Enemy 00,Enemy 00
dragonslayer_9000,9000,Dragonslayer,9000,Dragonslayer 9000,dragonslayer,Dragonslayer,Scene Dialogue,Dragonslayer,14,14,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
dragonslayer_ii_9000,ii_9000,Dragonslayer,9000,Dragonslayer 9000,dragonslayer,Dragonslayer,Scene Dialogue,Dragonslayer,15,12,3,Boss 00; Global Game Track; Narration,Boss 00; Global Game Track; Narration
