source,item_id,loc_key,internal_name,variant_base_name,variant_level,top_category,category,subcategory,subsubcategory,raw_type,classification_source,classification_confidence,pac_files,prefab_hashes
iteminfo,123279,529479273283696,Tikan_Leather_Gloves,Tikan_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_0128_02.pac,4217368583
multichange,,8455324007636402384,Tikan_Leather_Gloves_0.am,Tikan_Leather_Gloves,0,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,3941113865424601296,Tikan_Leather_Gloves_1.am,Tikan_Leather_Gloves,1,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,9298188327041630416,Tikan_Leather_Gloves_10.am,Tikan_Leather_Gloves,10,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,15232217350531973328,Tikan_Leather_Gloves_11.am,Tikan_Leather_Gloves,11,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,526906347355111632,Tikan_Leather_Gloves_12.am,Tikan_Leather_Gloves,12,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,350661685758918864,Tikan_Leather_Gloves_13.am,Tikan_Leather_Gloves,13,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,3870313120551403728,Tikan_Leather_Gloves_2.am,Tikan_Leather_Gloves,2,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,9782992303994962128,Tikan_Leather_Gloves_3.am,Tikan_Leather_Gloves,3,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,3373185581050757328,Tikan_Leather_Gloves_4.am,Tikan_Leather_Gloves,4,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,10963500770091073744,Tikan_Leather_Gloves_5.am,Tikan_Leather_Gloves,5,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,5006971963420180688,Tikan_Leather_Gloves_6.am,Tikan_Leather_Gloves,6,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,12805878793310830800,Tikan_Leather_Gloves_7.am,Tikan_Leather_Gloves,7,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,1848710136453923024,Tikan_Leather_Gloves_8.am,Tikan_Leather_Gloves,8,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,8409924760208670928,Tikan_Leather_Gloves_9.am,Tikan_Leather_Gloves,9,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
iteminfo,123269,529436323610736,Tikkar_Leather_Gloves,Tikkar_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_ptm_01_hand_0062.pac,3887681534
iteminfo,124033,532717678624880,Tirone_Fabric_Gloves,Tirone_Fabric_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phw_00_hand_set_0006.pac,3032103365
iteminfo,123251,529359014199408,Tirone_Leather_Gloves,Tirone_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_set_0079.pac,184621117
iteminfo,1001327,4300666717601904,Titan_PlateArmor_Gloves,Titan_PlateArmor_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_m0001_00_titan_hand_0002.pac,3652559680
multichange,,8778519454846812368,Titan_PlateArmor_Gloves_0.am,Titan_PlateArmor_Gloves,0,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,5506175479658315984,Titan_PlateArmor_Gloves_1.am,Titan_PlateArmor_Gloves,1,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,9515282740417659088,Titan_PlateArmor_Gloves_10.am,Titan_PlateArmor_Gloves,10,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,18405361118919786704,Titan_PlateArmor_Gloves_11.am,Titan_PlateArmor_Gloves,11,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,25875232338215120,Titan_PlateArmor_Gloves_12.am,Titan_PlateArmor_Gloves,12,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,9942591897144918224,Titan_PlateArmor_Gloves_13.am,Titan_PlateArmor_Gloves,13,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,10966287061404877008,Titan_PlateArmor_Gloves_2.am,Titan_PlateArmor_Gloves,2,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,7940967580490006736,Titan_PlateArmor_Gloves_3.am,Titan_PlateArmor_Gloves,3,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,110963087137308880,Titan_PlateArmor_Gloves_4.am,Titan_PlateArmor_Gloves,4,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,4586145011854213328,Titan_PlateArmor_Gloves_5.am,Titan_PlateArmor_Gloves,5,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,6193046359239557328,Titan_PlateArmor_Gloves_6.am,Titan_PlateArmor_Gloves,6,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,11834695874896724176,Titan_PlateArmor_Gloves_7.am,Titan_PlateArmor_Gloves,7,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,1128419953133748432,Titan_PlateArmor_Gloves_8.am,Titan_PlateArmor_Gloves,8,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,6573828916933296336,Titan_PlateArmor_Gloves_9.am,Titan_PlateArmor_Gloves,9,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
iteminfo,123332,529706906550384,Tran_Leather_Gloves,Tran_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phw_01_hand_belt_0107_01.pac,1141739382
iteminfo,123038,528444186165360,Treeon_Leather_Gloves,Treeon_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_set_0023.pac,4015094107
iteminfo,265008,1138200693178480,Tregllin_TwoHandAlebard,Tregllin_TwoHandAlebard,,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,cd_phm_02_alebard_0001.pac,1225225071
multichange,,1233291071543312592,Tregllin_TwoHandAlebard_0.am,Tregllin_TwoHandAlebard,0,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6278640878445658320,Tregllin_TwoHandAlebard_1.am,Tregllin_TwoHandAlebard,1,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6668872338420793552,Tregllin_TwoHandAlebard_10.am,Tregllin_TwoHandAlebard,10,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,11844612254303518928,Tregllin_TwoHandAlebard_11.am,Tregllin_TwoHandAlebard,11,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,5951068009157099728,Tregllin_TwoHandAlebard_12.am,Tregllin_TwoHandAlebard,12,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13396537242910982352,Tregllin_TwoHandAlebard_13.am,Tregllin_TwoHandAlebard,13,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,2712471984310059216,Tregllin_TwoHandAlebard_14.am,Tregllin_TwoHandAlebard,14,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,15422586115160277200,Tregllin_TwoHandAlebard_15.am,Tregllin_TwoHandAlebard,15,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,8281644068581146832,Tregllin_TwoHandAlebard_16.am,Tregllin_TwoHandAlebard,16,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,5965696311284990160,Tregllin_TwoHandAlebard_17.am,Tregllin_TwoHandAlebard,17,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9753129155867705552,Tregllin_TwoHandAlebard_18.am,Tregllin_TwoHandAlebard,18,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13680038520767381712,Tregllin_TwoHandAlebard_19.am,Tregllin_TwoHandAlebard,19,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,3321052245809692880,Tregllin_TwoHandAlebard_2.am,Tregllin_TwoHandAlebard,2,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16758743757976764624,Tregllin_TwoHandAlebard_20.am,Tregllin_TwoHandAlebard,20,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,15729943020063162576,Tregllin_TwoHandAlebard_21.am,Tregllin_TwoHandAlebard,21,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,7374470701341737168,Tregllin_TwoHandAlebard_22.am,Tregllin_TwoHandAlebard,22,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,17128006410223747280,Tregllin_TwoHandAlebard_3.am,Tregllin_TwoHandAlebard,3,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,7761412375281926352,Tregllin_TwoHandAlebard_4.am,Tregllin_TwoHandAlebard,4,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16828155162534084816,Tregllin_TwoHandAlebard_5.am,Tregllin_TwoHandAlebard,5,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9624942992175399120,Tregllin_TwoHandAlebard_6.am,Tregllin_TwoHandAlebard,6,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,8072341769557115088,Tregllin_TwoHandAlebard_7.am,Tregllin_TwoHandAlebard,7,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,17609050993712955600,Tregllin_TwoHandAlebard_8.am,Tregllin_TwoHandAlebard,8,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16499331615948800208,Tregllin_TwoHandAlebard_9.am,Tregllin_TwoHandAlebard,9,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
iteminfo,265010,1138209283113072,Trinodd_TwoHandAlebard,Trinodd_TwoHandAlebard,,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,cd_phm_02_alebard_0004.pac,935568574
multichange,,3976877723090944208,Trinodd_TwoHandAlebard_0.am,Trinodd_TwoHandAlebard,0,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6155433299108954320,Trinodd_TwoHandAlebard_1.am,Trinodd_TwoHandAlebard,1,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6627303707899855056,Trinodd_TwoHandAlebard_10.am,Trinodd_TwoHandAlebard,10,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,17522723972129489104,Trinodd_TwoHandAlebard_11.am,Trinodd_TwoHandAlebard,11,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,8612741718745284816,Trinodd_TwoHandAlebard_12.am,Trinodd_TwoHandAlebard,12,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,11111049273418973392,Trinodd_TwoHandAlebard_13.am,Trinodd_TwoHandAlebard,13,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6985116591516025040,Trinodd_TwoHandAlebard_14.am,Trinodd_TwoHandAlebard,14,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9444085686027157712,Trinodd_TwoHandAlebard_15.am,Trinodd_TwoHandAlebard,15,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,1852145874067521744,Trinodd_TwoHandAlebard_16.am,Trinodd_TwoHandAlebard,16,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,10908698018186264784,Trinodd_TwoHandAlebard_17.am,Trinodd_TwoHandAlebard,17,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13826698004519715024,Trinodd_TwoHandAlebard_18.am,Trinodd_TwoHandAlebard,18,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13735849980101394640,Trinodd_TwoHandAlebard_19.am,Trinodd_TwoHandAlebard,19,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,17353837882296500432,Trinodd_TwoHandAlebard_2.am,Trinodd_TwoHandAlebard,2,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6761796150598041808,Trinodd_TwoHandAlebard_20.am,Trinodd_TwoHandAlebard,20,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,15685347927952195792,Trinodd_TwoHandAlebard_21.am,Trinodd_TwoHandAlebard,21,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,18144800575651315920,Trinodd_TwoHandAlebard_22.am,Trinodd_TwoHandAlebard,22,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13150062139379024080,Trinodd_TwoHandAlebard_3.am,Trinodd_TwoHandAlebard,3,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,3637392130646737104,Trinodd_TwoHandAlebard_4.am,Trinodd_TwoHandAlebard,4,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,12707628972578439376,Trinodd_TwoHandAlebard_5.am,Trinodd_TwoHandAlebard,5,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9990645541735760080,Trinodd_TwoHandAlebard_6.am,Trinodd_TwoHandAlebard,6,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,2982649706678583504,Trinodd_TwoHandAlebard_7.am,Trinodd_TwoHandAlebard,7,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16672753835491459280,Trinodd_TwoHandAlebard_8.am,Trinodd_TwoHandAlebard,8,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,11488532153768083664,Trinodd_TwoHandAlebard_9.am,Trinodd_TwoHandAlebard,9,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
iteminfo,123324,529672546812016,Triroan_Leather_Gloves,Triroan_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_0055.pac,1332651352
multichange,,54825519526445264,Triroan_Leather_Gloves_0.am,Triroan_Leather_Gloves,0,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,5874868043716231376,Triroan_Leather_Gloves_1.am,Triroan_Leather_Gloves,1,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,16732092927559336144,Triroan_Leather_Gloves_10.am,Triroan_Leather_Gloves,10,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,16895044149978333392,Triroan_Leather_Gloves_11.am,Triroan_Leather_Gloves,11,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,16307479846357827792,Triroan_Leather_Gloves_12.am,Triroan_Leather_Gloves,12,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,15924242603185275088,Triroan_Leather_Gloves_13.am,Triroan_Leather_Gloves,13,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,8066957920677396688,Triroan_Leather_Gloves_14.am,Triroan_Leather_Gloves,14,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,5197729310919622864,Triroan_Leather_Gloves_15.am,Triroan_Leather_Gloves,15,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,2330849322423288016,Triroan_Leather_Gloves_16.am,Triroan_Leather_Gloves,16,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,10919885497459278032,Triroan_Leather_Gloves_17.am,Triroan_Leather_Gloves,17,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,3787480084928004304,Triroan_Leather_Gloves_18.am,Triroan_Leather_Gloves,18,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,17079846495257100496,Triroan_Leather_Gloves_19.am,Triroan_Leather_Gloves,19,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,17969867833290522832,Triroan_Leather_Gloves_2.am,Triroan_Leather_Gloves,2,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,1373137165206159568,Triroan_Leather_Gloves_20.am,Triroan_Leather_Gloves,20,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,12650978164965638352,Triroan_Leather_Gloves_21.am,Triroan_Leather_Gloves,21,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,1126937974668263632,Triroan_Leather_Gloves_22.am,Triroan_Leather_Gloves,22,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,15106235982531264720,Triroan_Leather_Gloves_3.am,Triroan_Leather_Gloves,3,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,5629312286523916496,Triroan_Leather_Gloves_4.am,Triroan_Leather_Gloves,4,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,8728586581675344080,Triroan_Leather_Gloves_5.am,Triroan_Leather_Gloves,5,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,10666305744925622480,Triroan_Leather_Gloves_6.am,Triroan_Leather_Gloves,6,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,12672109236558233808,Triroan_Leather_Gloves_7.am,Triroan_Leather_Gloves,7,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,4875095516582510800,Triroan_Leather_Gloves_8.am,Triroan_Leather_Gloves,8,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
multichange,,7074800271775236304,Triroan_Leather_Gloves_9.am,Triroan_Leather_Gloves,9,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,,
iteminfo,121006,519716812619888,Trish_Leather_Gloves,Trish_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_0003.pac,3666784096
iteminfo,123168,529002531913840,Trouter_Leather_Gloves,Trouter_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_0046.pac,1305928735
iteminfo,1002661,4306396203974768,Twilight_Whistlers_PlateArmor_Gloves,Twilight_Whistlers_PlateArmor_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phw_00_hand_00_0175.pac,3901525047
iteminfo,240031,1030925295026288,Tynion_Giant_TwoHandGiantBastard,Tynion_Giant_TwoHandGiantBastard,,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,cd_phw_02_sword_0002.pac,1830869702
multichange,,10784239413660483792,Tynion_Giant_TwoHandGiantBastard_0.am,Tynion_Giant_TwoHandGiantBastard,0,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16754525485911769296,Tynion_Giant_TwoHandGiantBastard_1.am,Tynion_Giant_TwoHandGiantBastard,1,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,4266625889145454800,Tynion_Giant_TwoHandGiantBastard_10.am,Tynion_Giant_TwoHandGiantBastard,10,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,3961994136696914128,Tynion_Giant_TwoHandGiantBastard_11.am,Tynion_Giant_TwoHandGiantBastard,11,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,11554065142727573712,Tynion_Giant_TwoHandGiantBastard_12.am,Tynion_Giant_TwoHandGiantBastard,12,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,4411568704534347984,Tynion_Giant_TwoHandGiantBastard_13.am,Tynion_Giant_TwoHandGiantBastard,13,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13913737385083928784,Tynion_Giant_TwoHandGiantBastard_14.am,Tynion_Giant_TwoHandGiantBastard,14,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,4756151027294535888,Tynion_Giant_TwoHandGiantBastard_15.am,Tynion_Giant_TwoHandGiantBastard,15,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6112099664662626512,Tynion_Giant_TwoHandGiantBastard_16.am,Tynion_Giant_TwoHandGiantBastard,16,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,5872005001336848592,Tynion_Giant_TwoHandGiantBastard_17.am,Tynion_Giant_TwoHandGiantBastard,17,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,10499445367827857616,Tynion_Giant_TwoHandGiantBastard_18.am,Tynion_Giant_TwoHandGiantBastard,18,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6990012119794057424,Tynion_Giant_TwoHandGiantBastard_19.am,Tynion_Giant_TwoHandGiantBastard,19,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,14515645041227071696,Tynion_Giant_TwoHandGiantBastard_2.am,Tynion_Giant_TwoHandGiantBastard,2,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,15774217870822605008,Tynion_Giant_TwoHandGiantBastard_20.am,Tynion_Giant_TwoHandGiantBastard,20,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9453417520384966864,Tynion_Giant_TwoHandGiantBastard_21.am,Tynion_Giant_TwoHandGiantBastard,21,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,7747222340206854352,Tynion_Giant_TwoHandGiantBastard_22.am,Tynion_Giant_TwoHandGiantBastard,22,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,11598092049319985360,Tynion_Giant_TwoHandGiantBastard_3.am,Tynion_Giant_TwoHandGiantBastard,3,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,1870137169947918544,Tynion_Giant_TwoHandGiantBastard_4.am,Tynion_Giant_TwoHandGiantBastard,4,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16589741270235087056,Tynion_Giant_TwoHandGiantBastard_5.am,Tynion_Giant_TwoHandGiantBastard,5,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,3033959567839985872,Tynion_Giant_TwoHandGiantBastard_6.am,Tynion_Giant_TwoHandGiantBastard,6,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,14786250851575922896,Tynion_Giant_TwoHandGiantBastard_7.am,Tynion_Giant_TwoHandGiantBastard,7,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,5537487711096537296,Tynion_Giant_TwoHandGiantBastard_8.am,Tynion_Giant_TwoHandGiantBastard,8,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,4808513211278033104,Tynion_Giant_TwoHandGiantBastard_9.am,Tynion_Giant_TwoHandGiantBastard,9,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
iteminfo,124032,532713383657584,Tyran_Leather_Gloves,Tyran_Leather_Gloves,,Equipment,Armor,Hands,Gloves,Hand,name:glove,medium,cd_phm_00_hand_0032_03.pac,532760272
iteminfo,260026,1116803166109808,Tyrandah_TwoHandedWarHammer,Tyrandah_TwoHandedWarHammer,,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,cd_phm_02_warhammer_0011.pac,3269817254
multichange,,17568981543001522384,Tyrandah_TwoHandedWarHammer_0.am,Tyrandah_TwoHandedWarHammer,0,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,13738733028438442192,Tyrandah_TwoHandedWarHammer_1.am,Tyrandah_TwoHandedWarHammer,1,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,9131961483389829328,Tyrandah_TwoHandedWarHammer_10.am,Tyrandah_TwoHandedWarHammer,10,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,158488042728849616,Tyrandah_TwoHandedWarHammer_11.am,Tyrandah_TwoHandedWarHammer,11,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,1443669912710021328,Tyrandah_TwoHandedWarHammer_12.am,Tyrandah_TwoHandedWarHammer,12,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,6649519245849788624,Tyrandah_TwoHandedWarHammer_13.am,Tyrandah_TwoHandedWarHammer,13,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
multichange,,16881411919485862096,Tyrandah_TwoHandedWarHammer_14.am,Tyrandah_TwoHandedWarHammer,14,Equipment,Armor,Hands,Gloves,Hand,equiptypeinfo,high,,
